K_cycles_per_s,analysis,condition,delta_intervention_driver_locking_plv,delta_intervention_mean_R1,delta_intervention_mean_R2,delta_intervention_mean_R4,frequency_hz,phase_offset_deg,post_driver_recovery_mean_R1,replicate,test_driver_locking_plv,test_lock_fraction,test_longest_lock_run_s,test_mean_R1
,internal_closed_loop_phase_disruption,,,0.04471757997704445,0.03591252732407231,-0.005564293329620454,7.83,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.05695212694862209,0.00019533522290816896,0.009702253940472472,7.83,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.05566939694383177,-0.003983144847022349,-0.0010791409388586776,7.83,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.05803025546639132,0.00957357194495477,0.0075148302464466965,7.83,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.055134102250251504,0.00883846738237426,0.012994618941073774,7.83,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.09859741050496082,0.009552022124129936,-0.0012686816382826843,7.83,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.10742907701944424,-0.013708933118034228,-0.001189631786768383,7.83,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.08174525920242393,0.01878606325351434,-0.005472144888469116,7.83,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.11164780233212745,0.001199552155456196,-0.0054510213062938795,7.83,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.13957941834884577,0.07242955919016897,0.022145847295752627,7.83,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.14326662635618648,0.03718105284197111,0.004204698533402468,7.83,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.06784888826598406,-0.010407337738274056,0.003433224133192289,7.83,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.031489551825406914,0.006734612865042289,0.011342026073053901,7.83,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.038167412608212756,0.004945270940297272,-0.0003609965922412306,7.83,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.09350904839628812,0.023689841098028144,0.010831846088911246,10.0,300,,0,,,,
,internal_closed_loop_phase_disruption,,,0.09802567352776165,0.012710405414379095,-0.0024679939327951067,10.0,300,,1,,,,
,internal_closed_loop_phase_disruption,,,0.08760955521021657,-0.002105845093370154,-0.008459688745586294,10.0,300,,2,,,,
,internal_closed_loop_phase_disruption,,,0.06527395929292865,0.007888257945577987,0.0021823359157391586,10.0,300,,3,,,,
,internal_closed_loop_phase_disruption,,,0.022891974944188875,-0.004941978231822339,-0.002389128212102104,10.0,300,,4,,,,
,internal_closed_loop_phase_disruption,,,0.045616076606103145,-0.0001422073206099328,0.00536206663940092,10.0,300,,5,,,,
,internal_closed_loop_phase_disruption,,,0.04327250131865604,-0.023087820319085933,-0.007850967333505515,10.0,300,,6,,,,
,internal_closed_loop_phase_disruption,,,0.09297826067122231,0.015425167133359258,0.00849547720880496,10.0,300,,7,,,,
,internal_closed_loop_phase_disruption,,,0.07469547721348141,0.000973187631504141,-0.0015345733882712598,10.0,300,,8,,,,
,internal_closed_loop_phase_disruption,,,0.12426948440832244,0.0037512531599130927,-0.002649589462686064,10.0,300,,9,,,,
,internal_closed_loop_phase_disruption,,,0.20286672444042164,0.06344081983846324,-0.004184797335353527,10.0,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.05405959954869041,-0.006486995136027712,-0.0019644722372569867,10.0,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.06032966664395992,0.015488101507265609,0.006596186403061588,10.0,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.10317644897882303,0.0054417787263508766,-0.01758444207836901,10.0,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.03488739075724681,0.013841016232203546,-0.011310433011643597,10.0,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.07955483098080907,0.012740272734158176,0.003007657572650174,10.0,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.0693803999233531,-0.009378865362680788,0.01007378621465764,10.0,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.045618194925812705,0.013162416493522122,0.004193643087481491,10.0,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.12163475858499706,0.01954369211929964,-0.0057068343152609224,10.0,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.08691827612879804,0.003237053211457036,0.0029688352937117524,10.0,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.04887638258610183,0.00668406751727596,0.005912283775640195,10.0,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.042512564950308196,0.0018742344741351363,-0.011427632754861056,10.0,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.0838847406050851,0.021217630300016332,-0.0024759640484321443,10.0,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.05060900376872976,-0.001972263322345791,0.0016431975659679382,10.0,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.05059102289925271,-0.010282545478684568,0.008884320824573133,14.3,300,,0,,,,
,internal_closed_loop_phase_disruption,,,0.05602782198008116,-0.02388567132327206,-0.012554133895727793,14.3,300,,1,,,,
,internal_closed_loop_phase_disruption,,,0.07740605326900582,-0.015295779179829008,-0.011144381337331033,14.3,300,,2,,,,
,internal_closed_loop_phase_disruption,,,0.005001370324665633,-0.002917102683053549,-0.0009662288607253516,14.3,300,,3,,,,
,internal_closed_loop_phase_disruption,,,0.12996075030592522,0.032823987370595664,0.005127507280928881,14.3,300,,4,,,,
,internal_closed_loop_phase_disruption,,,0.024655941387304064,-0.013246137707198333,0.00878057090009543,14.3,300,,5,,,,
,internal_closed_loop_phase_disruption,,,0.0843770542645415,-0.0036561106671963717,-0.0009413189552409523,14.3,300,,6,,,,
,internal_closed_loop_phase_disruption,,,0.06419656353993203,-0.0044051369013523856,0.004652386368788675,14.3,300,,7,,,,
,internal_closed_loop_phase_disruption,,,0.08342863717499904,0.007353725874652078,0.010140779248421938,14.3,300,,8,,,,
,internal_closed_loop_phase_disruption,,,0.11164727957159046,-0.00317497815578896,0.005160948141273172,14.3,300,,9,,,,
,internal_closed_loop_phase_disruption,,,0.06540432826170678,0.04124470554972354,0.01391202407632082,14.3,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.06774488935074266,0.0003545094086866707,0.0017835898650143817,14.3,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.10561274345672006,0.02475612379330469,-0.0002847776752147868,14.3,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.07126165969906723,-0.0062472508872403465,-0.006931376205616277,14.3,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.03363033670924673,-0.004964856672645443,-0.0016610695760684163,14.3,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.06440205215017317,-0.011044442709893021,0.005237621296224321,14.3,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.028302599945874918,0.011111796557955772,0.005607748835853479,14.3,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.07353895121463444,0.000842049043049839,0.009217018120233594,14.3,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.07289981541820453,0.006440587201962666,0.017130920546980732,14.3,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.014390354245578607,-0.00873034616573412,0.0020336589407945888,14.3,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.1052686198924028,0.02505510011448496,0.012518719440345605,14.3,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.06918284697094218,0.0020168152086909724,-0.0017945745885977749,14.3,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.07075963945136957,0.01009319186870393,0.00885673072993011,14.3,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.07727305612466553,0.00529116213098868,0.001150141988237513,14.3,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.08037940006008676,0.00938012080118654,0.0008650255007346258,20.8,300,,0,,,,
,internal_closed_loop_phase_disruption,,,0.06820915918068349,-0.002647553411800785,0.0035829459052936358,20.8,300,,1,,,,
,internal_closed_loop_phase_disruption,,,0.019926284434700514,-0.00402938316286558,0.008127401710323265,20.8,300,,2,,,,
,internal_closed_loop_phase_disruption,,,0.09865253740611235,0.033546317637491094,0.014688864155826806,20.8,300,,3,,,,
,internal_closed_loop_phase_disruption,,,0.06653105346841715,0.01420994584382472,0.015282031814692107,20.8,300,,4,,,,
,internal_closed_loop_phase_disruption,,,0.08000692666495157,0.021486504721021107,0.0024816312484034903,20.8,300,,5,,,,
,internal_closed_loop_phase_disruption,,,0.09905243669939945,0.01321245376438182,-0.008625767633267861,20.8,300,,6,,,,
,internal_closed_loop_phase_disruption,,,0.06411252057524636,-0.0007134088505802577,-0.0006591658456236993,20.8,300,,7,,,,
,internal_closed_loop_phase_disruption,,,0.03670832118295467,-0.009334793084727941,0.00880646412198155,20.8,300,,8,,,,
,internal_closed_loop_phase_disruption,,,0.07736053727712255,0.01122474791737943,-0.008266268270097202,20.8,300,,9,,,,
,internal_closed_loop_phase_disruption,,,0.10822902775881918,0.015676319650884035,-0.006558092194435386,20.8,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.06231572551110179,-0.002555891531728194,-0.001082407988668696,20.8,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.1356237972620916,0.005332510567704701,-0.007853938204011979,20.8,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.03560704559196351,-0.0032071764584434004,0.005639226813080045,20.8,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.08935257036307001,0.013958998060796216,-0.004175307035887421,20.8,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.08481653218920682,0.015724013078192364,-0.007845237933534949,20.8,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.039134413142527774,-0.009266547311991405,-0.0017809727411967208,20.8,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.029795596788818046,-0.0015709148479538942,0.0023453079245434605,20.8,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.03683972142512332,0.007432188733520487,0.006196242400795651,20.8,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.05713224882440596,0.005002146960896417,-0.011558515336530392,20.8,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.027449098060588234,0.012976225651220308,-0.006041963444113327,20.8,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.022645312510653354,0.0015378730786251155,0.0018695672557929033,20.8,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.09414374167113451,0.015902867331981207,-0.0074814380649734225,20.8,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.12976673677492678,0.010480549024208197,-0.001755106855210048,20.8,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.09105629715126579,0.007861180254009711,0.018425261554618946,27.3,300,,0,,,,
,internal_closed_loop_phase_disruption,,,0.038856903155064626,-0.004660813025026814,0.01051103424289164,27.3,300,,1,,,,
,internal_closed_loop_phase_disruption,,,0.05612432488109764,-0.009907168429966903,0.005090736571772128,27.3,300,,2,,,,
,internal_closed_loop_phase_disruption,,,0.09346346907713568,0.02330681105655219,-0.0035153068898553935,27.3,300,,3,,,,
,internal_closed_loop_phase_disruption,,,0.046953588605578134,-0.0002660609432784955,0.005960451363362734,27.3,300,,4,,,,
,internal_closed_loop_phase_disruption,,,0.03655545073414787,0.006006027287549426,0.009632062648799594,27.3,300,,5,,,,
,internal_closed_loop_phase_disruption,,,0.12470911591501832,0.007654006634262175,0.0010383709950893688,27.3,300,,6,,,,
,internal_closed_loop_phase_disruption,,,0.09502182330772652,0.010478465366005787,0.001370985517246029,27.3,300,,7,,,,
,internal_closed_loop_phase_disruption,,,0.13030188027940712,0.051950499310699436,0.006907335924635202,27.3,300,,8,,,,
,internal_closed_loop_phase_disruption,,,0.05825407470874863,-0.0038861961569862935,-0.00497444639935235,27.3,300,,9,,,,
,internal_closed_loop_phase_disruption,,,0.10212097960644187,0.013301083739687136,0.010161670860668395,27.3,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.03801634117345365,-0.0025076513013777696,0.003809813567340073,27.3,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.14243380112893486,0.02984055593142712,-0.001528376844819282,27.3,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.16428855586366312,0.022933888232110608,-0.005455324637779424,27.3,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.04053221505231522,0.004149065036049893,-0.008967384236738846,27.3,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.009535790619268597,-0.010090824914460825,-0.0029483103628332175,27.3,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.07206300880904598,-0.006680030896468375,0.006341833022926527,27.3,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.03804785512599357,-0.009381235256868195,-0.007962798542711369,27.3,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.050042158847518114,-0.00018166533760161085,-0.003490252928918483,27.3,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.11885176744240325,0.0012385992424710085,-0.0028607008995299027,27.3,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.1081024903065469,0.008784777756670373,-0.01166358454959851,27.3,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.09027099043049827,0.01092546336117653,-0.004286571961337846,27.3,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.07597173978237591,0.00784852321381034,-0.010082882865054626,27.3,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.07283254557935337,0.008198956656970555,-0.005399247640501731,27.3,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.09057718597793676,-0.007782247493372391,0.0009190392906014561,33.8,300,,0,,,,
,internal_closed_loop_phase_disruption,,,0.0730286592919463,0.015644734282916822,-0.003003596287723162,33.8,300,,1,,,,
,internal_closed_loop_phase_disruption,,,0.0573231061554815,-0.0014731730676980775,0.014835424433320518,33.8,300,,2,,,,
,internal_closed_loop_phase_disruption,,,0.1278823094485688,0.015235695309961064,0.0080387955786686,33.8,300,,3,,,,
,internal_closed_loop_phase_disruption,,,0.03935622361408511,0.009576243787072641,-0.0020748883085335706,33.8,300,,4,,,,
,internal_closed_loop_phase_disruption,,,0.023959951195018897,0.002701552569926491,-0.010521984344551413,33.8,300,,5,,,,
,internal_closed_loop_phase_disruption,,,0.034229307863423625,0.0035976575765918895,-0.007474474895011976,33.8,300,,6,,,,
,internal_closed_loop_phase_disruption,,,0.05644129961824329,-0.00853953421830761,-0.004196751505071761,33.8,300,,7,,,,
,internal_closed_loop_phase_disruption,,,0.0650295250648186,-0.0003816304569805862,-0.006386926153665068,33.8,300,,8,,,,
,internal_closed_loop_phase_disruption,,,0.03267642727274872,-0.005263270101771633,-0.01034883835478724,33.8,300,,9,,,,
,internal_closed_loop_phase_disruption,,,0.04333194933001486,-0.00551882199447605,0.006179294778357269,33.8,300,,10,,,,
,internal_closed_loop_phase_disruption,,,0.016020828135952542,-0.011176742010333182,0.004891791834572501,33.8,300,,11,,,,
,internal_closed_loop_phase_disruption,,,0.04980752060647367,0.00971578823482662,0.011315432579042328,33.8,300,,12,,,,
,internal_closed_loop_phase_disruption,,,0.043867092014328674,-0.001026325456933555,-0.000558655205321168,33.8,300,,13,,,,
,internal_closed_loop_phase_disruption,,,0.07040682183030969,0.0006850591700945791,-0.0018930330473574952,33.8,300,,14,,,,
,internal_closed_loop_phase_disruption,,,0.0740878513837531,-0.009493473914332501,-0.0027525052852659937,33.8,300,,15,,,,
,internal_closed_loop_phase_disruption,,,0.05259840678885133,-0.0016408509095549723,0.018650676130396227,33.8,300,,16,,,,
,internal_closed_loop_phase_disruption,,,0.06859269354359185,-0.0030818354017768806,-0.0007165986279574627,33.8,300,,17,,,,
,internal_closed_loop_phase_disruption,,,0.02215786914627199,-0.010306002035410725,-0.012160294633120725,33.8,300,,18,,,,
,internal_closed_loop_phase_disruption,,,0.12516273018541346,0.009372074390809643,0.0018635275940157153,33.8,300,,19,,,,
,internal_closed_loop_phase_disruption,,,0.02248406855919549,0.00045539348817877356,-0.0004925114578328005,33.8,300,,20,,,,
,internal_closed_loop_phase_disruption,,,0.02942792106417763,-0.006543798616553798,-0.0033361456633026754,33.8,300,,21,,,,
,internal_closed_loop_phase_disruption,,,0.05572922332257996,0.0008625329936200743,0.0007054737430824409,33.8,300,,22,,,,
,internal_closed_loop_phase_disruption,,,0.061627203408461256,0.024438035858784277,0.019323357354767187,33.8,300,,23,,,,
,internal_closed_loop_phase_disruption,,,0.0913470205090198,-0.003331874640741611,-0.009075674240356463,7.83,330,,0,,,,
,internal_closed_loop_phase_disruption,,,0.14286818533037013,-0.007780721875772445,-0.0037344207489164033,7.83,330,,1,,,,
,internal_closed_loop_phase_disruption,,,0.1694929387394567,0.058386405687955986,-0.008480537508311514,7.83,330,,2,,,,
,internal_closed_loop_phase_disruption,,,0.11129284833877179,-0.002008760586180394,0.02440467308393192,7.83,330,,3,,,,
,internal_closed_loop_phase_disruption,,,0.08095365730455797,-0.0051518558372982,0.0028838373922574767,7.83,330,,4,,,,
,internal_closed_loop_phase_disruption,,,0.12991391475255767,-0.002077969551874309,-0.005983904081210911,7.83,330,,5,,,,
,internal_closed_loop_phase_disruption,,,0.05864384888230628,-0.012912139221162577,0.013259476439663298,7.83,330,,6,,,,
,internal_closed_loop_phase_disruption,,,0.0938543357030566,0.019950663649328862,0.01859095951116861,7.83,330,,7,,,,
,internal_closed_loop_phase_disruption,,,0.1671362407946628,-0.012347396013660666,-0.010147980491767725,7.83,330,,8,,,,
,internal_closed_loop_phase_disruption,,,0.08472385047052372,-0.0018217507749763023,0.014012891677847292,7.83,330,,9,,,,
,internal_closed_loop_phase_disruption,,,0.09138802078054487,0.06507642432529041,-0.0032805639469905418,7.83,330,,10,,,,
,internal_closed_loop_phase_disruption,,,0.11180308871827704,0.01791253844970192,0.007549537885431626,7.83,330,,11,,,,
,internal_closed_loop_phase_disruption,,,0.10152620644963153,0.001331461699149522,-0.009318425128593377,7.83,330,,12,,,,
,internal_closed_loop_phase_disruption,,,0.23772063066200458,0.05119181308751504,-0.00284898910855301,7.83,330,,13,,,,
,internal_closed_loop_phase_disruption,,,0.07257408405989732,-0.0005726243867143904,0.01104794714675332,7.83,330,,14,,,,
,internal_closed_loop_phase_disruption,,,0.13922872988845428,0.005980497239247165,-0.013189113751680054,7.83,330,,15,,,,
,internal_closed_loop_phase_disruption,,,0.1634428842322531,0.007417652566256178,-0.0091938881139014,7.83,330,,16,,,,
,internal_closed_loop_phase_disruption,,,0.10123659304348084,0.02374907272110302,0.009989312924939833,7.83,330,,17,,,,
,internal_closed_loop_phase_disruption,,,0.14152873895623796,-0.002378726638034609,-0.00615796338618417,7.83,330,,18,,,,
,internal_closed_loop_phase_disruption,,,0.13868546989533362,0.07417117240432725,0.02949782061317803,7.83,330,,19,,,,
,internal_closed_loop_phase_disruption,,,0.21550728387115886,0.07071842607059949,-0.00609043214401081,7.83,330,,20,,,,
,internal_closed_loop_phase_disruption,,,0.07483068088978204,-0.012510005129806087,-0.0005891804292191133,7.83,330,,21,,,,
,internal_closed_loop_phase_disruption,,,0.12614533755687518,0.006548931386334583,-0.004986161153896218,7.83,330,,22,,,,
,internal_closed_loop_phase_disruption,,,0.10110730146088433,-0.0037584176972750433,0.0070361542313848585,7.83,330,,23,,,,
,internal_closed_loop_phase_disruption,,,0.12521643799189383,0.025476524859828376,0.01609777819488256,10.0,330,,0,,,,
,internal_closed_loop_phase_disruption,,,0.12999090641611402,0.002828432787241611,0.0083881400724157,10.0,330,,1,,,,
,internal_closed_loop_phase_disruption,,,0.13234279309578087,-0.010941004502483018,0.001322481169259912,10.0,330,,2,,,,
,internal_closed_loop_phase_disruption,,,0.10450188085626377,0.005557726802069063,-0.001889787102991522,10.0,330,,3,,,,
,internal_closed_loop_phase_disruption,,,0.07574791608044026,0.007299024793304035,-0.007204350626491177,10.0,330,,4,,,,
,internal_closed_loop_phase_disruption,,,0.09910550751488872,-0.012345092655770662,3.980990963423081e-05,10.0,330,,5,,,,
,internal_closed_loop_phase_disruption,,,0.16688207695473092,-0.009865228770785342,0.010647740315401735,10.0,330,,6,,,,
,internal_closed_loop_phase_disruption,,,0.15212963004728436,0.04054778025756561,0.0001842993974030399,10.0,330,,7,,,,
,internal_closed_loop_phase_disruption,,,0.08761284115662102,0.008676857296786508,0.014159800051478558,10.0,330,,8,,,,
,internal_closed_loop_phase_disruption,,,0.16721042424259983,-0.007689991067056881,-0.00031448961427985034,10.0,330,,9,,,,
,internal_closed_loop_phase_disruption,,,0.24987866236892498,0.09977755546142487,-0.007032822324770899,10.0,330,,10,,,,
,internal_closed_loop_phase_disruption,,,0.11476705458172823,-0.0026154028965998527,-0.002093459276347326,10.0,330,,11,,,,
,internal_closed_loop_phase_disruption,,,0.08508266409709758,0.012802691047408277,0.0018436509381467292,10.0,330,,12,,,,
,internal_closed_loop_phase_disruption,,,0.1757785454179754,0.045268939812814823,-0.01272306215019782,10.0,330,,13,,,,
,internal_closed_loop_phase_disruption,,,0.061449551921270495,0.013595123302684697,0.008424497042167661,10.0,330,,14,,,,
,internal_closed_loop_phase_disruption,,,0.08195007048276262,0.018328822545085166,0.0014747246139205222,10.0,330,,15,,,,
,internal_closed_loop_phase_disruption,,,0.09415840269895676,-0.029761271505017423,0.008058457778044745,10.0,330,,16,,,,
,internal_closed_loop_phase_disruption,,,0.11225853401953545,0.011530274026606682,0.029538894316601547,10.0,330,,17,,,,
,internal_closed_loop_phase_disruption,,,0.14942882290573606,0.03347775429304335,-0.01571583435725768,10.0,330,,18,,,,
,internal_closed_loop_phase_disruption,,,0.1384467187721282,0.015087984239837676,0.0020835181595122154,10.0,330,,19,,,,
,internal_closed_loop_phase_disruption,,,0.092133505742721,-0.00424458201029064,0.0004896990082784713,10.0,330,,20,,,,
,internal_closed_loop_phase_disruption,,,0.07601865587261888,0.005102830728552318,5.7482095876679185e-05,10.0,330,,21,,,,
,internal_closed_loop_phase_disruption,,,0.12158560967913568,0.035622351355559675,0.012950931083858225,10.0,330,,22,,,,
,internal_closed_loop_phase_disruption,,,0.0963935339053747,0.009455015608980044,0.0014344952717498388,10.0,330,,23,,,,
,internal_closed_loop_phase_disruption,,,0.13292599072370548,0.005929655578759255,-0.0004719611701832216,14.3,330,,0,,,,
,internal_closed_loop_phase_disruption,,,0.06731566870214695,-0.024742098351436342,-0.010946178568486217,14.3,330,,1,,,,
,internal_closed_loop_phase_disruption,,,0.08362064665759039,-0.013204350430444822,-0.007322273754989991,14.3,330,,2,,,,
,internal_closed_loop_phase_disruption,,,0.053438265531381285,0.004986092240836321,-0.006653455701957134,14.3,330,,3,,,,
,internal_closed_loop_phase_disruption,,,0.16330149528340263,0.026678203203451656,0.004423211914652364,14.3,330,,4,,,,
,internal_closed_loop_phase_disruption,,,0.09250947181676783,-0.018990011274430507,-0.008255475985649935,14.3,330,,5,,,,
,internal_closed_loop_phase_disruption,,,0.09534209101124128,-0.0030090186662568574,-0.0024616487667738357,14.3,330,,6,,,,
,internal_closed_loop_phase_disruption,,,0.06238457279929266,-0.01238945731301938,-0.0011134660349116782,14.3,330,,7,,,,
,internal_closed_loop_phase_disruption,,,0.09093100634785978,0.009950465496004313,-1.6596166372506715e-05,14.3,330,,8,,,,
,internal_closed_loop_phase_disruption,,,0.1578258663599071,0.02606024584771617,0.0032256783974400904,14.3,330,,9,,,,
,internal_closed_loop_phase_disruption,,,0.1436266171553356,0.04077772062601501,0.03332345933578665,14.3,330,,10,,,,
,internal_closed_loop_phase_disruption,,,0.12367044889477533,0.007096537010040052,-0.00585333826921057,14.3,330,,11,,,,
,internal_closed_loop_phase_disruption,,,0.10056253041879426,0.00873801050186758,-0.0054978881677595764,14.3,330,,12,,,,
,internal_closed_loop_phase_disruption,,,0.14621470676159481,0.0007294315316979105,-0.004986668805641997,14.3,330,,13,,,,
,internal_closed_loop_phase_disruption,,,0.08608612883299252,0.001828755453437414,-0.010955221041617946,14.3,330,,14,,,,
,internal_closed_loop_phase_disruption,,,0.08295150214714489,-0.011827926407299905,0.00494512013912192,14.3,330,,15,,,,
,internal_closed_loop_phase_disruption,,,0.05662861421626614,0.011095493617113372,0.015234327382246032,14.3,330,,16,,,,
,internal_closed_loop_phase_disruption,,,0.10899592510752451,0.015865792943304854,0.014357726510199093,14.3,330,,17,,,,
,internal_closed_loop_phase_disruption,,,0.07649272673841792,-0.0005457062624154158,0.010220107378794197,14.3,330,,18,,,,
,internal_closed_loop_phase_disruption,,,0.06262787899327302,-0.018475254651051612,-0.0095562315268857,14.3,330,,19,,,,
,internal_closed_loop_phase_disruption,,,0.16985559696587313,0.030103263060769797,0.0010636897958570951,14.3,330,,20,,,,
,internal_closed_loop_phase_disruption,,,0.08824584190987889,-0.00368768024856396,0.0011966833113352393,14.3,330,,21,,,,
,internal_closed_loop_phase_disruption,,,0.12213133164475684,0.020807035818669065,0.016655042852323165,14.3,330,,22,,,,
,internal_closed_loop_phase_disruption,,,0.1554410300911084,0.028871823615767636,0.0020392693708917026,14.3,330,,23,,,,
,internal_closed_loop_phase_disruption,,,0.07562756590333539,0.009640259745315322,-0.004269441919824146,20.8,330,,0,,,,
,internal_closed_loop_phase_disruption,,,0.0987105771417528,-0.003510922181454615,0.0057930766780771165,20.8,330,,1,,,,
,internal_closed_loop_phase_disruption,,,0.11351758504839435,0.004999926918749287,0.014103551421058444,20.8,330,,2,,,,
,internal_closed_loop_phase_disruption,,,0.16358892339933534,0.0004693881542245232,0.018861613271388578,20.8,330,,3,,,,
,internal_closed_loop_phase_disruption,,,0.06925791022455213,0.02100524477524747,0.020036613361094635,20.8,330,,4,,,,
,internal_closed_loop_phase_disruption,,,0.09710379502851488,0.012528423443859571,0.013341847921178804,20.8,330,,5,,,,
,internal_closed_loop_phase_disruption,,,0.12614408170096392,0.02426783354732613,-0.00594809354101164,20.8,330,,6,,,,
,internal_closed_loop_phase_disruption,,,0.14003116805100368,-4.143811218546012e-05,-0.006277827720066714,20.8,330,,7,,,,
,internal_closed_loop_phase_disruption,,,0.06079424364067404,-0.0051332835684901185,0.007788161523530138,20.8,330,,8,,,,
,internal_closed_loop_phase_disruption,,,0.13893234588733894,-0.0024736564280614243,-0.013618030966869393,20.8,330,,9,,,,
,internal_closed_loop_phase_disruption,,,0.14513240760243742,-0.0051344512290878025,-0.007225104795727522,20.8,330,,10,,,,
,internal_closed_loop_phase_disruption,,,0.09139080704756794,-0.006477532228176777,-0.007528338364114276,20.8,330,,11,,,,
,internal_closed_loop_phase_disruption,,,0.2484662359184783,0.07466598229693928,-0.014558540087478866,20.8,330,,12,,,,
,internal_closed_loop_phase_disruption,,,0.07909639252109438,-0.012341290667985783,0.010648371954518204,20.8,330,,13,,,,
,internal_closed_loop_phase_disruption,,,0.17981873940169724,0.05759418071881103,0.007353483949331968,20.8,330,,14,,,,
,internal_closed_loop_phase_disruption,,,0.13596604937301954,0.0552991769340172,-0.009753034755361323,20.8,330,,15,,,,
,internal_closed_loop_phase_disruption,,,0.07993905373520227,-0.01045376826250563,-0.005025755776349075,20.8,330,,16,,,,
,internal_closed_loop_phase_disruption,,,0.09402375352369277,0.0026118682342612387,0.012424259562380927,20.8,330,,17,,,,
,internal_closed_loop_phase_disruption,,,0.0603285106619367,-0.024390318428840554,0.011387021383424983,20.8,330,,18,,,,
,internal_closed_loop_phase_disruption,,,0.09354331964146376,0.0008329731291237957,-0.006864430596191365,20.8,330,,19,,,,
,internal_closed_loop_phase_disruption,,,0.05147971199639573,0.011732656344113385,-0.008504449039887327,20.8,330,,20,,,,
,internal_closed_loop_phase_disruption,,,0.17481403146465782,0.02187539293882472,-0.008248423693766604,20.8,330,,21,,,,
,internal_closed_loop_phase_disruption,,,0.1496219853533757,0.029408893783666124,-0.0022514599267101643,20.8,330,,22,,,,
