time_s,condition,network,replicate,k_base_cycles_per_s,transient_boost_cycles_per_s,phase_offset_deg,R1,R2,R4,PCI,transient_profile,driver_phase_rad,population_phase_rad
10.775,sham,network_10_00Hz,0,0.8,0.6,0.0,0.12019741426138414,0.06774675334350487,0.08731231983887897,0.0,0.0,677.0132168486005,0.19062329015088272
10.8,sham,network_10_00Hz,0,0.8,0.6,0.0,0.12735386627963308,0.08956729345784682,0.08259497366075287,0.0,0.0,678.5840131753954,1.6171201539632203
10.825000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.13601560656753964,0.12594925236626514,0.09191089139417752,0.0,0.0,680.1548095021902,3.0857568408506713
10.85,sham,network_10_00Hz,0,0.8,0.6,0.0,0.141643874531225,0.1531077663451834,0.0882662859148863,0.0,0.0,681.7256058289851,-1.735615037356496
10.875,sham,network_10_00Hz,0,0.8,0.6,0.0,0.15295592572545233,0.17412661730541137,0.10186713271492773,0.0,0.0,683.29640215578,-0.30038465638349754
10.9,sham,network_10_00Hz,0,0.8,0.6,0.0,0.16478519195716881,0.19532165728149317,0.09435471038279648,0.0,0.0,684.867198482575,1.1440665376365928
10.925,sham,network_10_00Hz,0,0.8,0.6,0.0,0.18022546394486802,0.20224393606561433,0.06844854166208235,0.0,0.0,686.4379948093698,2.610147247935249
10.950000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.1970615139012793,0.195876686480821,0.04680408789011383,0.0,0.0,688.0087911361647,-2.220565778054489
10.975,sham,network_10_00Hz,0,0.8,0.6,0.0,0.2151611991114103,0.18582033058880648,0.05095481025949208,0.0,0.0,689.5795874629596,-0.7218210422510952
11.0,sham,network_10_00Hz,0,0.8,0.6,0.0,0.2326149086241885,0.16599545167329838,0.03976404758278398,0.0,0.0,691.1503837897545,0.7664653338769375
11.025,sham,network_10_00Hz,0,0.8,0.6,0.0,0.2536085984338206,0.14420833614844025,0.020932327032022,0.0,0.0,692.7211801165494,2.2904530246757058
11.05,sham,network_10_00Hz,0,0.8,0.6,0.0,0.27509999312427064,0.11739968789193135,0.03799123280784589,0.0,0.0,694.2919764433443,-2.4730119492003233
11.075000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.29659075200870433,0.10046555895915309,0.05474802031031738,0.0,0.0,695.8627727701393,-0.9329080245802011
11.1,sham,network_10_00Hz,0,0.8,0.6,0.0,0.3210027193051421,0.10194777062187269,0.06975797839622644,0.0,0.0,697.4335690969341,0.6160729350447806
11.125,sham,network_10_00Hz,0,0.8,0.6,0.0,0.33872147867917335,0.10342839373387115,0.08398139033661406,0.0,0.0,699.0043654237289,2.1777369084873057
11.15,sham,network_10_00Hz,0,0.8,0.6,0.0,0.3531088151614531,0.11443307771339153,0.06194288363251428,0.0,0.0,700.5751617505239,-2.540081960895238
11.175,sham,network_10_00Hz,0,0.8,0.6,0.0,0.3739813600699092,0.14677675722306138,0.05396921227824949,0.0,0.0,702.1459580773188,-0.959156038665606
11.200000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.38900577037129863,0.17579544010142883,0.08305993858571394,0.0,0.0,703.7167544041138,0.6114463662167404
11.225,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4003713256899893,0.19394239374660535,0.08716619886071784,0.0,0.0,705.2875507309085,2.187028043568671
11.25,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4146563036749956,0.20887958734048265,0.08288061169858023,0.0,0.0,706.8583470577034,-2.515994901831473
11.275,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4242490721916199,0.2168776380579819,0.05915822815895803,0.0,0.0,708.4291433844984,-0.9268724520369059
11.3,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4315346035216496,0.2223572655647209,0.06354858766943604,0.0,0.0,709.9999397112933,0.6570261960021433
11.325000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4358159592030542,0.21995837024123918,0.09040189306274155,0.0,0.0,711.5707360380882,2.248958668103589
11.35,sham,network_10_00Hz,0,0.8,0.6,0.0,0.43697740238390403,0.2052294449700262,0.10544286204125,0.0,0.0,713.141532364883,-2.439657803063367
11.375,sham,network_10_00Hz,0,0.8,0.6,0.0,0.439690407641576,0.1928158181021151,0.10755655142010524,0.0,0.0,714.712328691678,-0.8552565694165837
11.4,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4414418980981879,0.1701942567540692,0.0790761435145765,0.0,0.0,716.2831250184729,0.7357162685244633
11.425,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4436125157410965,0.15660204021303473,0.0657164249186626,0.0,0.0,717.8539213452677,2.311274375301544
11.450000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.45001432467862207,0.14397451573953243,0.09598239042023159,0.0,0.0,719.4247176720627,-2.396163225123351
11.475,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4535331390203479,0.11873053896986396,0.13945095230697066,0.0,0.0,720.9955139988575,-0.8138157227914702
11.5,sham,network_10_00Hz,0,0.8,0.6,0.0,0.45647595546821573,0.10556678191985697,0.1725767501497368,0.0,0.0,722.5663103256525,0.7636253736167643
11.525,sham,network_10_00Hz,0,0.8,0.6,0.0,0.45677861902932554,0.10007402059982566,0.15378987119863616,0.0,0.0,724.1371066524473,2.3234448753033785
11.55,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4593331283155291,0.08750144933679704,0.1065656366387089,0.0,0.0,725.7079029792422,-2.3894581495510714
11.575000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.455401461156054,0.0833831398686339,0.08376137895887022,0.0,0.0,727.2786993060372,-0.8253633699279825
11.6,sham,network_10_00Hz,0,0.8,0.6,0.0,0.45115247389086655,0.07808887818347265,0.08821165332800433,0.0,0.0,728.849495632832,0.7439392531710423
11.625,sham,network_10_00Hz,0,0.8,0.6,0.0,0.44576017076585495,0.05977227916647225,0.1214602136254152,0.0,0.0,730.4202919596269,2.311034837692832
11.65,sham,network_10_00Hz,0,0.8,0.6,0.0,0.43721108469371195,0.053278974349341306,0.16519587009240527,0.0,0.0,731.9910882864218,-2.420231773772958
11.675,sham,network_10_00Hz,0,0.8,0.6,0.0,0.43192219766686707,0.06274485665531236,0.2062469859941724,0.0,0.0,733.5618846132168,-0.8509188158436733
11.700000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4190907666186237,0.07014496748262808,0.17762904740366814,0.0,0.0,735.1326809400117,0.7122811858778154
11.725,sham,network_10_00Hz,0,0.8,0.6,0.0,0.4149141274721726,0.08288643130504271,0.1306957019270843,0.0,0.0,736.7034772668064,2.2848892339596185
11.75,sham,network_10_00Hz,0,0.8,0.6,0.0,0.40393996710549623,0.09290882312075475,0.09206008613404724,0.0,0.0,738.2742735936014,-2.4200369396220194
11.775,sham,network_10_00Hz,0,0.8,0.6,0.0,0.39526334995111306,0.09737671350325086,0.05573123261245013,0.0,0.0,739.8450699203963,-0.8441973834056027
11.8,sham,network_10_00Hz,0,0.8,0.6,0.0,0.3859978742307126,0.09986997307872117,0.02203772278832499,0.0,0.0,741.4158662471913,0.73765362145256
11.825000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.37632161092932503,0.08999484599375444,0.049033792738052626,0.0,0.0,742.9866625739861,2.319125131682517
11.85,sham,network_10_00Hz,0,0.8,0.6,0.0,0.361885078747859,0.07907715290114718,0.10923371933116734,0.0,0.0,744.557458900781,-2.3537642307505493
11.875,sham,network_10_00Hz,0,0.8,0.6,0.0,0.35076241248937495,0.06252856290736408,0.14389711576877076,0.0,0.0,746.1282552275759,-0.7544999226323967
11.9,sham,network_10_00Hz,0,0.8,0.6,0.0,0.34118030259130566,0.06615291694995308,0.1201239227799051,0.0,0.0,747.6990515543708,0.8467524345903396
11.925,sham,network_10_00Hz,0,0.8,0.6,0.0,0.3289349278414885,0.04636464614303808,0.09595097935171348,0.0,0.0,749.2698478811657,2.4505325754153464
11.950000000000001,sham,network_10_00Hz,0,0.8,0.6,0.0,0.32005551842801344,0.041229360893513665,0.04325452876393283,0.0,0.0,750.8406442079606,-2.2251375979382857
11.975,sham,network_10_00Hz,0,0.8,0.6,0.0,0.31086689823228153,0.03647434253358121,0.024667947891091918,0.0,0.0,752.4114405347555,-0.6153769339487067
0.0,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.0943336212182075,0.05749588048576074,0.13289959210531577,2.9738835919735193e-68,3.1525171551450254e-67,0.0,-0.49237751525602963
0.025,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.0856878012664397,0.06313635113330579,0.1274721424148743,2.3889260770396707e-67,2.787941856054267e-66,1.5707963267948966,1.0295629570458913
0.05,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.07739009491164156,0.06312732350139864,0.12465340659878367,1.8784926217955822e-66,2.427303680064367e-65,3.141592653589793,2.563533082617357
0.075,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.07430531457198139,0.062105953075542876,0.11524612436923974,1.545961030764385e-65,2.0805524337923024e-64,4.71238898038469,-2.347582427312366
0.1,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.0708114424866003,0.05237531829232037,0.08904270030687,1.2432280676565573e-64,1.7556880978548265e-63,6.283185307179586,-0.9099481871135111
0.125,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.06866824424444722,0.0399389928131299,0.04620329977304107,1.001581182687182e-63,1.4585798627990605e-62,7.853981633974483,0.4774032149156865
0.15,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.06215669379803244,0.038250653903093165,0.011819452120641614,7.41506762600065e-63,1.192963649272377e-61,9.42477796076938,1.8772112010839554
0.17500000000000002,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.06263320992275577,0.04416819935849855,0.02708161659411137,6.016487600825663e-62,9.605906528255013e-61,10.995574287564278,-3.0911830447918716
0.2,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.06692391808303665,0.04595659541028791,0.04288510823927436,5.0961829422935266e-61,7.614890293736803e-60,12.566370614359172,-1.6940452097959424
0.225,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.07063949248473306,0.05059685131299793,0.07968805534204132,4.1980795570564564e-60,5.942963927669448e-59,14.137166941154069,-0.3259089209014261
0.25,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.07576598467473059,0.06291136512522454,0.07893103969189653,3.4596403846751504e-59,4.56621846799413e-58,15.707963267948966,1.0733017839291854
0.275,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.08642141188998294,0.08251858649515949,0.0718188187420509,2.9850099571876355e-58,3.4540166515534864e-57,17.278759594743864,2.6159986800514465
0.3,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.09229372476473735,0.09478657630622708,0.0562086352415615,2.3739878387593676e-57,2.572209372642415e-56,18.84955592153876,-2.137307933814638
0.325,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10048213460839071,0.110266554605491,0.08587220121338611,1.8949214287824199e-56,1.885829193585011e-55,20.420352248333657,-0.6261320036693753
0.35000000000000003,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10364282229642353,0.1240639039566702,0.11533261659669952,1.4107555652443894e-55,1.3611705412744932e-54,21.991148575128555,0.9027568631768584
0.375,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.1037764975686187,0.13034605305991068,0.15791695127149039,1.003773870634696e-54,9.672458544585053e-54,23.561944901923447,2.4469770472360155
0.4,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10274941705043668,0.13090196504619026,0.18026832370126544,6.952719809929236e-54,6.766675675168404e-53,25.132741228718345,-2.276999838118422
0.425,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10167929299835585,0.12287208217584417,0.15676988927492466,4.7387141539003665e-53,4.6604515178690235e-52,26.70353755551324,-0.6224548877455068
0.45,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10319094188958704,0.10897632952336259,0.16180407645809108,3.2608915302107964e-52,3.1600559802040645e-51,28.274333882308138,0.9622066125285116
0.47500000000000003,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10895713156428707,0.08562059525992056,0.1556943374726688,2.2984304574522062e-51,2.109481430406492e-50,29.845130209103036,2.5750151795001543
0.5,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10641418160932875,0.059122182936562094,0.1424060355984829,1.475265870224065e-50,1.3863432936411706e-49,31.41592653589793,-2.059926321624049
0.525,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.10951059556047178,0.03712830683367792,0.1500368309721906,9.82281929492566e-50,8.969743287992162e-49,32.98672286269283,-0.40018219424339574
0.55,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.11523393785238345,0.032767910150403985,0.1448888294768231,6.583908605761996e-49,5.713515244264316e-48,34.55751918948773,1.2891228552494218
0.5750000000000001,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.1193106981455936,0.041921460661236636,0.12387137982722587,4.2748443147741445e-48,3.582951387609514e-47,36.128315516282626,2.9804407654840785
0.6,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.1202878464839796,0.05137953001282494,0.10182392570495576,2.6608129140252825e-47,2.212038033601059e-46,37.69911184307752,-1.5889600519945324
0.625,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.12753051031028295,0.06103850655328015,0.09854542810991085,1.71463826001866e-46,1.3444925891435144e-45,39.269908169872416,0.10201050955240207
0.65,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.1366724573931701,0.06813362293221703,0.11726275085190617,1.0995611515357949e-45,8.04522851574002e-45,40.840704496667314,1.7747417436249915
0.675,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.14834538741861683,0.06741456555802265,0.1349541373707829,7.030829262855408e-45,4.739499747986814e-44,42.41150082346221,-2.846595069937946
0.7000000000000001,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.16020882895711988,0.06008100770932508,0.10850201759033146,4.403796271721956e-44,2.7487850079102932e-43,43.98229715025711,-1.175955222141283
0.725,transient_only,network_10_00Hz,0,0.8,0.6,0.0,0.17165359570181235,0.060071724797191584,0.09092321289510981,2.69411479197402e-43,1.5695067621269614e-42,45.553093477052,0.4534908589010075
