analysis,natural_frequency_sd_hz,condition,network,network_frequency_hz,replicate,base_mean_R,stimulated_mean_R,delta_mean_R,coarse_dt_s,fine_dt_s,coarse_delta_mean_R,fine_delta_mean_R,fine_minus_coarse_delta_mean_R,absolute_delta_difference,stimulated_R_trace_rmse,scenario,n_oscillators,duration_s,baseline_delta_mean_R,delta_mean_R_minus_baseline
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,15,0.13399572035522292,0.16674507591165058,0.03274935555642766,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,16,0.11158318313665574,0.13736801638919838,0.025784833252542633,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,17,0.12319728599740638,0.1554711952653543,0.03227390926794792,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,18,0.12173077911595773,0.17130427651204944,0.04957349739609171,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,19,0.12829246615620138,0.14832486282660465,0.02003239667040327,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,20,0.13721717929146882,0.1593271838882141,0.02211000459674528,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,21,0.13529680308232053,0.15582105464955096,0.020524251567230423,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,22,0.12298388645625964,0.13535774266084621,0.012373856204586572,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_14_30Hz,14.3,23,0.10766270184533297,0.10686110111992614,-0.0008016007254068314,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,0,0.11343249905068972,0.13227596195044766,0.01884346289975794,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,1,0.12732220417787635,0.1545081797344145,0.02718597555653815,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,2,0.1262001122053435,0.13663131335391793,0.010431201148574432,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,3,0.1274779034118227,0.14318624770347138,0.01570834429164869,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,4,0.13218971237135196,0.149423127648604,0.01723341527725203,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,5,0.12289387177047036,0.1381904611840873,0.015296589413616932,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,6,0.12296205733369675,0.1340772660098819,0.011115208676185151,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,7,0.11795797652577679,0.15251889982339076,0.03456092329761397,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,8,0.12049443168459315,0.13958217062486747,0.019087738940274324,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,9,0.1238715425521712,0.17165387641921157,0.047782333867040366,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,10,0.13493880800700006,0.15078201442224612,0.01584320641524606,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,11,0.12878840592779023,0.15125919670904847,0.022470790781258243,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,12,0.12731696896510877,0.10781433887543318,-0.019502630089675593,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,13,0.13253491299339873,0.14487898447906217,0.012344071485663438,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,14,0.12253203502699464,0.16762239701489184,0.045090361987897204,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,15,0.11496567192237359,0.14083402713218043,0.025868355209806848,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,16,0.11753961598703713,0.1556927318254124,0.03815311583837527,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,17,0.11689639447936927,0.15363267030693115,0.03673627582756188,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,18,0.11510645103553017,0.13177152741496995,0.016665076379439772,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,19,0.11013570975690636,0.1327143652468257,0.022578655489919344,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,20,0.12127856304915317,0.14465498510103622,0.023376422051883047,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,21,0.09700231765080584,0.13118085909169566,0.03417854144088982,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,22,0.11464075790205426,0.16683085222059577,0.052190094318541505,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_20_80Hz,20.8,23,0.15129049894165572,0.1615686483346501,0.010278149392994373,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,0,0.11684257540053435,0.15563447630670676,0.03879190090617242,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,1,0.12502928362467577,0.14289229737656733,0.01786301375189156,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,2,0.11733275474838914,0.12472654135002773,0.007393786601638586,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,3,0.11603587497550512,0.13788296995903856,0.021847094983533447,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,4,0.12535152361307503,0.14686005242922068,0.02150852881614565,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,5,0.12407674780090734,0.14174850644792758,0.01767175864702024,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,6,0.1526108648151308,0.17239652261995134,0.019785657804820528,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,7,0.13475663065058238,0.1585421594257591,0.02378552877517673,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,8,0.15150005281567694,0.14908469578397757,-0.002415357031699372,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,9,0.12892125991196451,0.13196762145801805,0.003046361546053533,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,10,0.1375698652248856,0.14338690066190365,0.005817035437018059,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,11,0.12734207169732806,0.129137393755996,0.0017953220586679475,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,12,0.11570658289412888,0.1336136367277493,0.01790705383362043,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,13,0.14650098882081233,0.13731741349089105,-0.009183575329921284,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,14,0.11163105497016267,0.13023387434443548,0.018602819374272814,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,15,0.10857627998409367,0.131692641711219,0.023116361727125334,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,16,0.13178902043147533,0.13000379488430608,-0.0017852255471692557,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,17,0.1277674072837542,0.12295599490411313,-0.004811412379641056,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,18,0.12618468808171135,0.1276982347373998,0.0015135466556884525,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,19,0.12205809066012875,0.11522658792337731,-0.006831502736751441,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,20,0.1189099136560965,0.12442451713162049,0.005514603475523988,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,21,0.11977080867495105,0.15001837719404876,0.03024756851909771,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,22,0.10116264618043692,0.1286778271546241,0.02751518097418719,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_27_30Hz,27.3,23,0.12488192759006131,0.1396804372263346,0.0147985096362733,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,0,0.1265740254680725,0.14412805087419903,0.017554025406126522,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,1,0.12643614054394364,0.15144550420567085,0.025009363661727207,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,2,0.11967745225388887,0.12593468078967918,0.006257228535790305,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,3,0.13349695427594518,0.1401693795217559,0.006672425245810715,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,4,0.11082513357717345,0.1282735123396158,0.017448378762442332,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,5,0.11059067003771929,0.11613678587323255,0.00554611583551326,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,6,0.14497926224669125,0.16081899132870467,0.01583972908201342,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,7,0.11238602114296013,0.13811678005843647,0.02573075891547634,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,8,0.10950774785334512,0.13349407842445715,0.023986330571112033,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,9,0.1206539396218776,0.14389429943506316,0.02324035981318555,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,10,0.13420240226988783,0.14726302790565296,0.013060625635765127,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,11,0.1280651571576355,0.13680752773091334,0.008742370573277841,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,12,0.11540857861400323,0.11935446332036621,0.003945884706362979,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,13,0.128758164418267,0.1377718863664557,0.009013721948188697,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,14,0.11589560597717889,0.13510243961639407,0.019206833639215173,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,15,0.13434935198182268,0.14783486078385868,0.013485508802036,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,16,0.12156644844927905,0.12460539666387381,0.0030389482145947583,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,17,0.11211914533901768,0.13327584340823534,0.02115669806921766,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,18,0.13505223960109328,0.14069172393017126,0.005639484329077987,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,19,0.11386727961029791,0.12589083963885825,0.012023560028560337,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,20,0.13899149396946595,0.15477380606900004,0.015782312099534096,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,21,0.14530775986883182,0.1532392419385981,0.007931482069766266,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,22,0.11776951020152712,0.14180374557628098,0.024034235374753854,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_33_80Hz,33.8,23,0.10501552560031777,0.1495707337820777,0.044555208181759925,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,0,0.12737332306235666,0.15754547424582563,0.03017215118346897,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,1,0.11591005274117458,0.16414521626350184,0.04823516352232726,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,2,0.10412805489152831,0.11436528393094622,0.010237229039417914,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,3,0.12699687233170726,0.16808992161858782,0.04109304928688057,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,4,0.12025548531333853,0.1466340976375943,0.02637861232425577,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,5,0.128623130949575,0.15701876145281732,0.028395630503242314,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,6,0.11624662889630002,0.12670534568314684,0.010458716786846817,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,7,0.12350602808570467,0.12903875844940738,0.005532730363702706,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,8,0.11426381742839958,0.1411184882894273,0.02685467086102772,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,9,0.14590499269325954,0.1610056426899429,0.015100649996683368,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,10,0.11003231166137342,0.12589769156340325,0.015865379902029825,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,11,0.12341399151559809,0.13825476405334916,0.014840772537751068,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,12,0.12301975373528183,0.14710970919933306,0.024089955464051224,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,13,0.13761961164825795,0.1554709446831206,0.017851333034862638,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,14,0.12990532928489792,0.17650835137351778,0.046603022088619855,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,15,0.11182758015826402,0.11965247520499207,0.00782489504672805,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,16,0.1159348222361368,0.11716572387962351,0.0012309016434867148,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,17,0.12117573789438107,0.16794002130528235,0.046764283410901275,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,18,0.11488728142029536,0.14293971868508948,0.028052437264794117,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,19,0.12893541239977482,0.14721418803565417,0.018278775635879346,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,20,0.1211304194945376,0.11940781987072734,-0.0017225996238102587,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,21,0.13579276756389344,0.1866935449544125,0.05090077739051907,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,22,0.10627475099668907,0.1207360283818437,0.014461277385154639,,,,,,,,,,,,
frequency_dispersion_scan,1.2,LOW_JITTER_MATCHED,network_7_83Hz,7.83,23,0.10908949719614301,0.13372913614339504,0.024639638947252032,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,0,0.11958735589750552,0.12153222765934737,0.0019448717618418543,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,1,0.11496203606400844,0.12823550013866944,0.013273464074660998,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,2,0.13082554030554872,0.13500328369601775,0.00417774339046903,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,3,0.10483866601910506,0.11707850762979444,0.012239841610689375,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,4,0.1192735216281384,0.12326283223642699,0.003989310608288596,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,5,0.12497920036154406,0.12953089016273123,0.00455168980118717,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,6,0.10938709223843811,0.1156742160161627,0.006287123777724599,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,7,0.0936313829192139,0.10137363625211987,0.007742253332905971,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,8,0.11387238264946276,0.1208599942224371,0.006987611572974339,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,9,0.13174870906689484,0.13845078886120699,0.0067020797943121435,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,10,0.13265825039005344,0.13983418267820957,0.007175932288156134,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,11,0.12330202205638946,0.12725466250369455,0.003952640447305089,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,12,0.12460801126622448,0.12651238211905774,0.0019043708528332648,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,13,0.1195206239356554,0.1259090317321189,0.006388407796463491,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,14,0.1602757117698835,0.16061643945760323,0.0003407276877197274,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,15,0.1259447295979488,0.13281909479332732,0.006874365195378512,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,16,0.13456613503241177,0.1376179237506571,0.003051788718245324,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,17,0.10801792957089254,0.11385631493049603,0.005838385359603487,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,18,0.11759032076509297,0.1293098790079535,0.011719558242860514,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,19,0.13016729987638392,0.13069078006512433,0.000523480188740405,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,20,0.13805214996435405,0.1416113764532772,0.0035592264889231506,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,21,0.11432581599798687,0.11527096151587024,0.0009451455178833695,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,22,0.13423581055780046,0.1394018926095366,0.005166082051736132,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_10_00Hz,10.0,23,0.09776315996809028,0.10299057251852632,0.005227412550436045,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,0,0.11965294691109128,0.12477539602598647,0.005122449114895192,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,1,0.12068709582193726,0.12533604309871604,0.004648947276778781,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,2,0.12225076237500718,0.1276412714741289,0.005390509099121726,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,3,0.14540385808074988,0.14754025087122882,0.002136392790478947,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,4,0.11273882529258418,0.1177359317033447,0.004997106410760524,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,5,0.1238084022216947,0.12605862401250306,0.00225022179080836,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,6,0.12048597704180729,0.1263006156516202,0.005814638609812919,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,7,0.12884239984497725,0.13738928874551354,0.008546888900536287,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,8,0.11594769522488162,0.12174741679003703,0.005799721565155416,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,9,0.1182850143769085,0.12466720595146288,0.006382191574554386,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,10,0.10667355642210949,0.11447282947249288,0.007799273050383387,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,11,0.1324641591432286,0.13869941663662255,0.006235257493393959,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,12,0.12586044906571872,0.13090134768002598,0.00504089861430726,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,13,0.0976048611631181,0.10530828394367042,0.007703422780552319,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,14,0.1339701542445618,0.13872018785132567,0.004750033606763876,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,15,0.13399572035522292,0.13776009422122273,0.003764373865999815,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,16,0.11158318313665574,0.11576121440435738,0.004178031267701637,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,17,0.12319728599740638,0.12401950679655983,0.0008222207991534503,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,18,0.12173077911595773,0.1256750532053179,0.0039442740893601835,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,19,0.12829246615620138,0.13417063397658363,0.005878167820382252,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,20,0.13721717929146882,0.1411995118063788,0.003982332514909981,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,21,0.13529680308232053,0.1361920842458778,0.0008952811635572766,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,22,0.12298388645625964,0.13459364175055402,0.01160975529429438,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_14_30Hz,14.3,23,0.10766270184533297,0.11796040999535123,0.010297708150018264,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,0,0.11343249905068972,0.11807501751134941,0.004642518460659689,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,1,0.12732220417787635,0.12759743259341036,0.00027522841553401234,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,2,0.1262001122053435,0.13123722549372774,0.005037113288384243,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,3,0.1274779034118227,0.13366348881964782,0.006185585407825128,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,4,0.13218971237135196,0.13786812522539124,0.0056784128540392775,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,5,0.12289387177047036,0.12552371484616165,0.0026298430756912933,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,6,0.12296205733369675,0.12503174798680733,0.0020696906531105785,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,7,0.11795797652577679,0.12582669157258558,0.007868715046808791,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,8,0.12049443168459315,0.12115246100302601,0.0006580293184328678,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,9,0.1238715425521712,0.13854952671393805,0.014677984161766855,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,10,0.13493880800700006,0.13485145393276615,-8.735407423390851e-05,,,,,,,,,,,,
frequency_dispersion_scan,1.2,NEAR_DETUNED,network_20_80Hz,20.8,11,0.12878840592779023,0.1315553107400432,0.002766904812252974,,,,,,,,,,,,
