mean_R,max_R,lock_fraction_R_ge_0_55,strong_lock_fraction_R_ge_0_70,stimulus_plv,network,network_frequency_hz,replicate,condition,detuning_hz,coupling_multiplier,forcing_multiplier,base_k_cycles_per_s,forcing_strength_cycles_per_s,effective_k_cycles_per_s,effective_forcing_cycles_per_s,duration_s,dt,burn_in_s,n_oscillators
0.17662760885384296,0.47326926334342423,0.0,0.0,,network_20_80Hz,20.8,23,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.18483395439627995,0.45000773215222845,0.0,0.0,0.006792718271456918,network_20_80Hz,20.8,23,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.3929716164374508,0.5695922038240822,0.015,0.0,0.38797549529479564,network_27_30Hz,27.3,0,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2260934745582468,0.4270852320463201,0.0,0.0,0.010024261736270586,network_27_30Hz,27.3,0,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22629737764191427,0.4857722961585829,0.0,0.0,0.028469012916009978,network_27_30Hz,27.3,0,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23269448096388573,0.44075374006135826,0.0,0.0,0.005992327284835318,network_27_30Hz,27.3,0,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.24163133371084564,0.527027571581006,0.0,0.0,0.06518282894355834,network_27_30Hz,27.3,0,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2349325570164685,0.4500150253508074,0.0,0.0,0.03261235763653936,network_27_30Hz,27.3,0,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23078981876643445,0.42897901917711295,0.0,0.0,,network_27_30Hz,27.3,0,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.2633420320717142,0.49026826687288044,0.0,0.0,0.010355899187205113,network_27_30Hz,27.3,0,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2843154420967054,0.5192185282610943,0.0,0.0,0.2695108265826444,network_27_30Hz,27.3,1,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16013642722619675,0.29636414311302334,0.0,0.0,0.010082988551533861,network_27_30Hz,27.3,1,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19399689395188222,0.3426155500667799,0.0,0.0,0.031183456611118057,network_27_30Hz,27.3,1,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15666428589001202,0.32282857025935274,0.0,0.0,0.008363719626922022,network_27_30Hz,27.3,1,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23332711257118485,0.4362529386858272,0.0,0.0,0.09591954882982744,network_27_30Hz,27.3,1,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15988032391982504,0.3071980845413982,0.0,0.0,0.03504583372984929,network_27_30Hz,27.3,1,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1601756234384141,0.28661641727936193,0.0,0.0,,network_27_30Hz,27.3,1,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.16628180980924362,0.3340226264071828,0.0,0.0,0.015603052637529648,network_27_30Hz,27.3,1,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.24494483234805647,0.42670114424451727,0.0,0.0,0.22902638080405063,network_27_30Hz,27.3,2,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1609182710701943,0.4221374515793721,0.0,0.0,0.01038533791510359,network_27_30Hz,27.3,2,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17109751604223897,0.39667150188905154,0.0,0.0,0.009840961962934349,network_27_30Hz,27.3,2,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16083996459594607,0.38212609892439975,0.0,0.0,0.010909581699977553,network_27_30Hz,27.3,2,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.142710753131166,0.3264189816957227,0.0,0.0,0.027744809770024473,network_27_30Hz,27.3,2,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1639297031277961,0.4467986805202121,0.0,0.0,0.04397313794549573,network_27_30Hz,27.3,2,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16106991527095732,0.42098099697524827,0.0,0.0,,network_27_30Hz,27.3,2,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1607569205973862,0.38130880719653953,0.0,0.0,0.004891130438780382,network_27_30Hz,27.3,2,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2601998148906847,0.4411208950907038,0.0,0.0,0.24761068130256866,network_27_30Hz,27.3,3,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13287674684656692,0.29280006757206856,0.0,0.0,0.010235257999562198,network_27_30Hz,27.3,3,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14574341465572369,0.3036046442027317,0.0,0.0,0.015348153483279477,network_27_30Hz,27.3,3,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14073994504412982,0.30435159553806784,0.0,0.0,0.0021345097444356296,network_27_30Hz,27.3,3,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16649748988560184,0.44598350934592484,0.0,0.0,0.0461490980742437,network_27_30Hz,27.3,3,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14349786485138394,0.31802501756112017,0.0,0.0,0.044947608296585895,network_27_30Hz,27.3,3,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13226072118436594,0.2857171985763853,0.0,0.0,,network_27_30Hz,27.3,3,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1401162426931254,0.30932870892488457,0.0,0.0,0.0077542953383591415,network_27_30Hz,27.3,3,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.3153208015068173,0.4467874107214695,0.0,0.0,0.29733293133806155,network_27_30Hz,27.3,4,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14393173333511197,0.3059614905388548,0.0,0.0,0.010160468888473984,network_27_30Hz,27.3,4,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13815532399885838,0.3225368925956864,0.0,0.0,0.015156191513159752,network_27_30Hz,27.3,4,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14019008056981527,0.31236801802904546,0.0,0.0,0.009142954329280275,network_27_30Hz,27.3,4,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16330616129868752,0.32201496321599654,0.0,0.0,0.050645244681139547,network_27_30Hz,27.3,4,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14642664648832393,0.320966447952986,0.0,0.0,0.036066783685856606,network_27_30Hz,27.3,4,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14402092892318888,0.30220249167481866,0.0,0.0,,network_27_30Hz,27.3,4,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.14385685565863793,0.2953312831197896,0.0,0.0,0.009514560656573608,network_27_30Hz,27.3,4,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2692264765233611,0.41198021450833827,0.0,0.0,0.25541587533878607,network_27_30Hz,27.3,5,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1603664227028822,0.45625454252016573,0.0,0.0,0.01072403477276064,network_27_30Hz,27.3,5,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.167003011441107,0.45377275821914514,0.0,0.0,0.009718504057794078,network_27_30Hz,27.3,5,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16891879735773754,0.4587604733032707,0.0,0.0,0.00847605479040614,network_27_30Hz,27.3,5,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20754711999502307,0.4151740949233797,0.0,0.0,0.07347933913938755,network_27_30Hz,27.3,5,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1618738327152971,0.45743075009699297,0.0,0.0,0.03579934914450629,network_27_30Hz,27.3,5,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.161048783632239,0.45595526865216873,0.0,0.0,,network_27_30Hz,27.3,5,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.15578660991852047,0.43908576134133326,0.0,0.0,0.004575051833512973,network_27_30Hz,27.3,5,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.34050655344300196,0.5486159501837244,0.0,0.0,0.3336585174376435,network_27_30Hz,27.3,6,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20012041266047342,0.43312366868460617,0.0,0.0,0.011075718833630527,network_27_30Hz,27.3,6,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19694660482030354,0.41769757639075267,0.0,0.0,0.0033352418128974517,network_27_30Hz,27.3,6,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1999468096776051,0.4338603278375695,0.0,0.0,0.003994444684512722,network_27_30Hz,27.3,6,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2951950443015685,0.5989786196625858,0.058,0.0,0.07711602183715954,network_27_30Hz,27.3,6,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20806659502478134,0.41229680251970513,0.0,0.0,0.03248402897468765,network_27_30Hz,27.3,6,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19593346112087262,0.43045363461142305,0.0,0.0,,network_27_30Hz,27.3,6,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1797786050249578,0.3430247740292153,0.0,0.0,0.016552102538841398,network_27_30Hz,27.3,6,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.41694160370841216,0.625466880970563,0.0785,0.0,0.4089885254573064,network_27_30Hz,27.3,7,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17019203996278787,0.36018702373002304,0.0,0.0,0.01095670787549979,network_27_30Hz,27.3,7,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18364337289536153,0.461652996938075,0.0,0.0,0.026205090340626246,network_27_30Hz,27.3,7,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16242620021075094,0.38055402724429044,0.0,0.0,0.009140700236097183,network_27_30Hz,27.3,7,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22113248793955217,0.523365581287241,0.0,0.0,0.08057795463459408,network_27_30Hz,27.3,7,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17178650909694826,0.39179289182522414,0.0,0.0,0.03858520871228427,network_27_30Hz,27.3,7,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16106099554656791,0.33677239532436387,0.0,0.0,,network_27_30Hz,27.3,7,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.13673305460854032,0.2777257631016118,0.0,0.0,0.010696601239557742,network_27_30Hz,27.3,7,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.34738781416214587,0.4966969410202779,0.0,0.0,0.3359759974203017,network_27_30Hz,27.3,8,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1882764822487563,0.3644672803387641,0.0,0.0,0.00992748977365629,network_27_30Hz,27.3,8,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19378441564317928,0.4201650173325129,0.0,0.0,0.023305123970591295,network_27_30Hz,27.3,8,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1793458060863075,0.33031097763916994,0.0,0.0,0.006250640370789557,network_27_30Hz,27.3,8,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18578633668527128,0.39584272518221875,0.0,0.0,0.06548500427037386,network_27_30Hz,27.3,8,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1910861680351475,0.38527822624014285,0.0,0.0,0.03087756820870894,network_27_30Hz,27.3,8,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18896349626437028,0.3684741966880697,0.0,0.0,,network_27_30Hz,27.3,8,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1961054289853294,0.4029029253402407,0.0,0.0,0.012350071260966851,network_27_30Hz,27.3,8,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.30811698138411364,0.5124699686644141,0.0,0.0,0.29171501250414733,network_27_30Hz,27.3,9,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16761021124973294,0.30973262255247513,0.0,0.0,0.009331784803439035,network_27_30Hz,27.3,9,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18727179045091605,0.3134268267433887,0.0,0.0,0.014623510254058808,network_27_30Hz,27.3,9,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1813411608054941,0.3551024184591323,0.0,0.0,0.007040459081676025,network_27_30Hz,27.3,9,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2143846651193432,0.4540340962917167,0.0,0.0,0.05054545799107414,network_27_30Hz,27.3,9,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17760680002780602,0.3899159698265633,0.0,0.0,0.034347000370099696,network_27_30Hz,27.3,9,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1697076542322635,0.3049235692799257,0.0,0.0,,network_27_30Hz,27.3,9,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.18501679524930126,0.32554237260796454,0.0,0.0,0.00927964574534676,network_27_30Hz,27.3,9,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2848486647243482,0.47811689542669994,0.0,0.0,0.23450671875066673,network_27_30Hz,27.3,10,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.238014054746701,0.4425074392340118,0.0,0.0,0.00941580983698682,network_27_30Hz,27.3,10,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2373784421862136,0.4581492311334977,0.0,0.0,0.024529236625863055,network_27_30Hz,27.3,10,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23093397978626876,0.3705690238559386,0.0,0.0,0.009607769266738463,network_27_30Hz,27.3,10,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22427440668030516,0.4738737096575467,0.0,0.0,0.09724273413559371,network_27_30Hz,27.3,10,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23105350566995825,0.4224119468217863,0.0,0.0,0.03515830382847883,network_27_30Hz,27.3,10,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.23859369388388238,0.437977179367958,0.0,0.0,,network_27_30Hz,27.3,10,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.2327373807639401,0.4388778044845606,0.0,0.0,0.007032301741668925,network_27_30Hz,27.3,10,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21606520280286073,0.4320602049135912,0.0,0.0,0.19417314706192496,network_27_30Hz,27.3,11,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1414763407280944,0.349331593889759,0.0,0.0,0.010264992144567154,network_27_30Hz,27.3,11,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16180332672488332,0.3953207968656664,0.0,0.0,0.011725331685742305,network_27_30Hz,27.3,11,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13985477253314152,0.3715239419316949,0.0,0.0,0.008512685909861128,network_27_30Hz,27.3,11,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17754793908976735,0.5355167636416484,0.0,0.0,0.06610770817339189,network_27_30Hz,27.3,11,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14184904244451046,0.36953818167891617,0.0,0.0,0.03638279559609345,network_27_30Hz,27.3,11,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1413003944153404,0.3401967204844942,0.0,0.0,,network_27_30Hz,27.3,11,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.15620435533917754,0.35108068720090274,0.0,0.0,0.01086941650824953,network_27_30Hz,27.3,11,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21451960583249727,0.39217327062115237,0.0,0.0,0.1848757252848292,network_27_30Hz,27.3,12,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1422165287841261,0.3720242767936464,0.0,0.0,0.01032056304555197,network_27_30Hz,27.3,12,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13934880320323031,0.39758571606844556,0.0,0.0,0.008567361234756501,network_27_30Hz,27.3,12,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15364949424969365,0.37958627572752646,0.0,0.0,0.004624085900355599,network_27_30Hz,27.3,12,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19230000923315224,0.4027583568482245,0.0,0.0,0.09782517710898798,network_27_30Hz,27.3,12,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14365475330680955,0.355560001503048,0.0,0.0,0.03578568430880372,network_27_30Hz,27.3,12,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1420441418052108,0.36121616128573786,0.0,0.0,,network_27_30Hz,27.3,12,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.17939359739473548,0.3857873005047025,0.0,0.0,0.009303355267487268,network_27_30Hz,27.3,12,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.31291928852153594,0.48914265782195615,0.0,0.0,0.30307766255109164,network_27_30Hz,27.3,13,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17521893301724076,0.3723426763771476,0.0,0.0,0.0108887294531268,network_27_30Hz,27.3,13,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15399017187438266,0.40033360981435434,0.0,0.0,0.004197919006663292,network_27_30Hz,27.3,13,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17517324393993322,0.3310575104759801,0.0,0.0,0.007029591198737367,network_27_30Hz,27.3,13,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1970303545158846,0.38807274654681867,0.0,0.0,0.09846833840837863,network_27_30Hz,27.3,13,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17748187736481916,0.36524530472264216,0.0,0.0,0.03843007057784807,network_27_30Hz,27.3,13,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17487998497913895,0.36712301592207564,0.0,0.0,,network_27_30Hz,27.3,13,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1690991619660793,0.37193960633968115,0.0,0.0,0.017778037372855056,network_27_30Hz,27.3,13,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2606024765010495,0.44455775806226633,0.0,0.0,0.2506229999923119,network_27_30Hz,27.3,14,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12993424334205994,0.4352865971269954,0.0,0.0,0.010410078498593536,network_27_30Hz,27.3,14,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13909949175739683,0.4958464905278798,0.0,0.0,0.01927720620177366,network_27_30Hz,27.3,14,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13149182930275874,0.42937442336721837,0.0,0.0,0.00286118334473432,network_27_30Hz,27.3,14,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16990933149115267,0.33891417117257405,0.0,0.0,0.09283763861118721,network_27_30Hz,27.3,14,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13534659273292485,0.45280458105750043,0.0,0.0,0.03844727530063902,network_27_30Hz,27.3,14,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12920572929485447,0.4345509189980866,0.0,0.0,,network_27_30Hz,27.3,14,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.13465713028862442,0.43931094935669646,0.0,0.0,0.011930167489671364,network_27_30Hz,27.3,14,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15072002567791634,0.3187076263893177,0.0,0.0,0.10055937873443137,network_27_30Hz,27.3,15,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13787259865207768,0.4051201528979323,0.0,0.0,0.009809877790263578,network_27_30Hz,27.3,15,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14806087180066976,0.44364915102752,0.0,0.0,0.013363662364313062,network_27_30Hz,27.3,15,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14513796518285232,0.3753754298787574,0.0,0.0,0.004552692422934541,network_27_30Hz,27.3,15,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20738970382624905,0.3794932704296342,0.0,0.0,0.1007342399750502,network_27_30Hz,27.3,15,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1407639796414616,0.41559471384538516,0.0,0.0,0.04178618282511862,network_27_30Hz,27.3,15,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13775979532522473,0.39734546859727726,0.0,0.0,,network_27_30Hz,27.3,15,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.13909161576117415,0.4005465712270122,0.0,0.0,0.00943726800206513,network_27_30Hz,27.3,15,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17194526986789213,0.3649835626202724,0.0,0.0,0.111909509675009,network_27_30Hz,27.3,16,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
