analysis,mean_R,max_R,lock_fraction_R_ge_0_55,strong_lock_fraction_R_ge_0_70,stimulus_plv,network,network_frequency_hz,replicate,condition,detuning_hz,coupling_multiplier,forcing_multiplier,base_k_cycles_per_s,forcing_strength_cycles_per_s,effective_k_cycles_per_s,effective_forcing_cycles_per_s,duration_s,dt,burn_in_s,n_oscillators,base_mean_R,base_max_R,base_lock_fraction_R_ge_0_55,base_strong_lock_fraction_R_ge_0_70,delta_mean_R,delta_max_R,delta_lock_fraction_R_ge_0_55,delta_strong_lock_fraction_R_ge_0_70,stimulated_mean_R,coupling_strength_K_cycles_per_s,jitter_level
coupling_strength_scan,,,,,,network_20_80Hz,20.8,17,,,,,,,,,,,,,0.10012702165859819,,,,0.13502062811136537,,0.0,,0.23514764976996355,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,18,,,,,,,,,,,,,0.10795355058372591,,,,0.06402959523855964,,0.0,,0.17198314582228555,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,19,,,,,,,,,,,,,0.09929533899052027,,,,0.04304995720392625,,0.0,,0.14234529619444652,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,20,,,,,,,,,,,,,0.12312580458701955,,,,0.02723999835804769,,0.0,,0.15036580294506724,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,21,,,,,,,,,,,,,0.0828234780013758,,,,0.06823396746936022,,0.0,,0.15105744547073602,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,22,,,,,,,,,,,,,0.10243222370948786,,,,0.11735412216215203,,0.0,,0.2197863458716399,0.35,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,23,,,,,,,,,,,,,0.15162929344283751,,,,-0.029269797580331575,,0.0,,0.12235949586250594,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,0,,,,,,,,,,,,,0.10960604518432251,,,,0.0784695317201598,,0.0,,0.18807557690448232,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,1,,,,,,,,,,,,,0.09677695476502322,,,,0.06623536342156118,,0.0,,0.1630123181865844,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,2,,,,,,,,,,,,,0.12714483792130984,,,,0.040813339000818516,,0.0,,0.16795817692212836,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,3,,,,,,,,,,,,,0.10613180974998543,,,,0.06936435654842124,,0.0,,0.17549616629840667,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,4,,,,,,,,,,,,,0.1166178158325952,,,,0.08364705346791854,,0.0,,0.20026486930051374,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,5,,,,,,,,,,,,,0.11754641407201333,,,,0.06308918168244534,,0.0,,0.18063559575445867,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,6,,,,,,,,,,,,,0.1518415783168165,,,,0.08358028372643633,,0.0,,0.23542186204325283,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,7,,,,,,,,,,,,,0.12263688669682869,,,,0.11597279770844905,,0.0,,0.23860968440527774,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,8,,,,,,,,,,,,,0.1486829118803921,,,,0.022819969591662548,,0.0,,0.17150288147205464,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,9,,,,,,,,,,,,,0.09778844424409136,,,,0.11741336416878481,,0.0,,0.21520180841287617,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,10,,,,,,,,,,,,,0.10609070489070231,,,,0.05705263590761679,,0.0,,0.1631433407983191,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,11,,,,,,,,,,,,,0.10349892530979735,,,,0.06324363922897472,,0.0,,0.16674256453877206,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,12,,,,,,,,,,,,,0.11934007706663384,,,,0.031018790173920965,,0.0,,0.1503588672405548,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,13,,,,,,,,,,,,,0.13957355419019768,,,,0.047922410581030805,,0.0,,0.18749596477122848,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,14,,,,,,,,,,,,,0.10774180800292084,,,,0.05287551988539911,,0.0,,0.16061732788831995,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,15,,,,,,,,,,,,,0.09690635916050208,,,,0.019148047468006413,,0.0,,0.1160544066285085,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,16,,,,,,,,,,,,,0.12184779066138618,,,,-0.011330114394751012,,0.0,,0.11051767626663517,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,17,,,,,,,,,,,,,0.11785960838026109,,,,0.10069893032879694,,0.0,,0.21855853870905803,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,18,,,,,,,,,,,,,0.11421622748190777,,,,0.06683645565666649,,0.0,,0.18105268313857426,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,19,,,,,,,,,,,,,0.11314467777252263,,,,0.05199363927341982,,0.0,,0.16513831704594245,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,20,,,,,,,,,,,,,0.10643474569745319,,,,0.0864686758887412,,0.0,,0.1929034215861944,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,21,,,,,,,,,,,,,0.09733990450897625,,,,0.11399211993736208,,0.0,,0.21133202444633833,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,22,,,,,,,,,,,,,0.0914633307204754,,,,0.06777105738098184,,0.0,,0.15923438810145724,0.35,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,23,,,,,,,,,,,,,0.10484392796324175,,,,0.039122910451440215,,0.0,,0.14396683841468197,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,0,,,,,,,,,,,,,0.11433394532595859,,,,0.11391727579630131,,0.0,,0.2282512211222599,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,1,,,,,,,,,,,,,0.12012295718476315,,,,0.027819245470743992,,0.0,,0.14794220265550714,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,2,,,,,,,,,,,,,0.10872398868729147,,,,0.046901839087714864,,0.0,,0.15562582777500633,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,3,,,,,,,,,,,,,0.11213400086387162,,,,0.08403597971910609,,0.0,,0.19616998058297772,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,4,,,,,,,,,,,,,0.08764973042276958,,,,0.07378366614506607,,0.0,,0.16143339656783565,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,5,,,,,,,,,,,,,0.10813615084620451,,,,0.0605767294223393,,0.0,,0.1687128802685438,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,6,,,,,,,,,,,,,0.13116759681837198,,,,0.009556701080638969,,0.0,,0.14072429789901095,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,7,,,,,,,,,,,,,0.09084429188309144,,,,0.13240210512038936,,0.0,,0.2232463970034808,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,8,,,,,,,,,,,,,0.11123975944084259,,,,0.04884023589047194,,0.0,,0.16007999533131453,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,9,,,,,,,,,,,,,0.10642471053286634,,,,0.03307376778123164,,0.0,,0.13949847831409798,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,10,,,,,,,,,,,,,0.12434192669025387,,,,0.02564424557479858,,0.0,,0.14998617226505245,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,11,,,,,,,,,,,,,0.1075566711234164,,,,0.0847154600510062,,0.0,,0.1922721311744226,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,12,,,,,,,,,,,,,0.11038920967996844,,,,0.037365444166906944,,0.0,,0.1477546538468754,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,13,,,,,,,,,,,,,0.12586413698949767,,,,0.057189956639422446,,0.0,,0.1830540936289201,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,14,,,,,,,,,,,,,0.11662492996874146,,,,0.02041328005040799,,0.0,,0.13703821001914945,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,15,,,,,,,,,,,,,0.12345891037617679,,,,0.10294579933288617,,0.0,,0.22640470970906296,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,16,,,,,,,,,,,,,0.11905110615959218,,,,0.03256759569754915,,0.0,,0.15161870185714132,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,17,,,,,,,,,,,,,0.09668412724726548,,,,0.0817664607695195,,0.0,,0.17845058801678498,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,18,,,,,,,,,,,,,0.11085554442772028,,,,0.07635981364391334,,0.0,,0.18721535807163361,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,19,,,,,,,,,,,,,0.1004894261008674,,,,0.05578827615639921,,0.0,,0.15627770225726662,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,20,,,,,,,,,,,,,0.13820594430453834,,,,0.05188082963364099,,0.0,,0.19008677393817933,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,21,,,,,,,,,,,,,0.12231186453372925,,,,0.08162143375069605,,0.0,,0.2039332982844253,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,22,,,,,,,,,,,,,0.11893930705041142,,,,0.11987625857118137,,0.0,,0.23881556562159278,0.35,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,23,,,,,,,,,,,,,0.09494789843422524,,,,0.05640168573130816,,0.0,,0.1513495841655334,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,0,,,,,,,,,,,,,0.10290639721395012,,,,0.04916330536945329,,0.0,,0.1520697025834034,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,1,,,,,,,,,,,,,0.10919994362581606,,,,0.053086404505965384,,0.0,,0.16228634813178144,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,2,,,,,,,,,,,,,0.09056472029114439,,,,0.011932099321569953,,0.0,,0.10249681961271434,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,3,,,,,,,,,,,,,0.09892455196687701,,,,0.11813243889715887,,0.0,,0.21705699086403588,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,4,,,,,,,,,,,,,0.10678635051095525,,,,0.04479813034077321,,0.0,,0.15158448085172846,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,5,,,,,,,,,,,,,0.12131142470553741,,,,0.057593137299162434,,0.0,,0.17890456200469984,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,6,,,,,,,,,,,,,0.10841478144258944,,,,0.040432866709536094,,0.0,,0.14884764815212553,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,7,,,,,,,,,,,,,0.09819048571747857,,,,0.027345138164256544,,0.0,,0.12553562388173511,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,8,,,,,,,,,,,,,0.09035702977760965,,,,0.07939942062000913,,0.0,,0.16975645039761877,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,9,,,,,,,,,,,,,0.12664738551373103,,,,0.08469532146984177,,0.0,,0.2113427069835728,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,10,,,,,,,,,,,,,0.11066910409016446,,,,0.00752667303058438,,0.0,,0.11819577712074884,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,11,,,,,,,,,,,,,0.1208778167544836,,,,0.014112472763120262,,0.0,,0.13499028951760386,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,12,,,,,,,,,,,,,0.11217426817675,,,,0.08007756128541671,,0.0,,0.1922518294621667,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,13,,,,,,,,,,,,,0.1280798507977301,,,,0.03311184230117134,,0.0,,0.16119169309890144,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,14,,,,,,,,,,,,,0.11936740866817436,,,,0.12220836485182693,,0.0,,0.24157577352000129,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,15,,,,,,,,,,,,,0.10059316307579295,,,,0.004643551011598981,,0.0,,0.10523671408739194,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,16,,,,,,,,,,,,,0.11608214534010361,,,,0.00897395207530674,,0.0,,0.12505609741541035,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,17,,,,,,,,,,,,,0.09416206887625993,,,,0.06006630498835862,,0.0,,0.15422837386461855,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,18,,,,,,,,,,,,,0.09752680011696843,,,,0.050772857748697914,,0.0,,0.14829965786566635,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,19,,,,,,,,,,,,,0.10624236679988291,,,,0.021261715640244344,,0.0,,0.12750408244012726,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,20,,,,,,,,,,,,,0.11668727714587712,,,,-0.0003492196828107502,,0.0,,0.11633805746306637,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,21,,,,,,,,,,,,,0.13188816241363152,,,,0.10913609616598438,,0.0,,0.2410242585796159,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,22,,,,,,,,,,,,,0.10637489565271449,,,,0.029238284594109515,,0.0,,0.135613180246824,0.35,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,23,,,,,,,,,,,,,0.08948136772868807,,,,0.09574021085768468,,0.0,,0.18522157858637275,0.35,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,0,,,,,,,,,,,,,0.12626737733775256,,,,0.07621228697833721,,0.0,,0.20247966431608977,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,1,,,,,,,,,,,,,0.1310516066375742,,,,0.012118509367157498,,0.0,,0.1431701160047317,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,2,,,,,,,,,,,,,0.14888309708832548,,,,0.045150313273453674,,0.0,,0.19403341036177915,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,3,,,,,,,,,,,,,0.12078145376031386,,,,0.045593919872333175,,0.0,,0.16637537363264704,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,4,,,,,,,,,,,,,0.12062569954464783,,,,0.08034937068591017,,0.0,,0.200975070230558,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,5,,,,,,,,,,,,,0.14394019921947795,,,,0.1027036503938212,,0.0,,0.24664384961329916,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,6,,,,,,,,,,,,,0.11069479787084487,,,,0.09596768579299321,,0.0,,0.20666248366383808,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,7,,,,,,,,,,,,,0.09820428549937334,,,,0.0811932147247909,,0.0,,0.17939750022416423,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,8,,,,,,,,,,,,,0.13929062770847053,,,,0.06828224150646023,,0.0,,0.20757286921493076,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,9,,,,,,,,,,,,,0.14459170823032555,,,,0.037042890011847907,,0.0,,0.18163459824217346,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,10,,,,,,,,,,,,,0.13278640577964257,,,,0.08319918802693105,,0.0,,0.21598559380657362,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,11,,,,,,,,,,,,,0.14408421475493163,,,,0.06980162623585573,,0.0,,0.21388584099078736,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,12,,,,,,,,,,,,,0.11519278772996916,,,,0.13155562339824073,,0.0,,0.2467484111282099,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,13,,,,,,,,,,,,,0.12260521104372318,,,,0.08612956317773054,,0.0,,0.20873477422145373,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,14,,,,,,,,,,,,,0.17299634037837244,,,,0.10421229093447507,,0.0,,0.2772086313128475,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,15,,,,,,,,,,,,,0.1305672464961646,,,,0.03281408695725699,,0.0,,0.1633813334534216,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,16,,,,,,,,,,,,,0.14488338683241753,,,,0.0592151961615244,,0.0,,0.20409858299394193,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,17,,,,,,,,,,,,,0.1160021608151267,,,,0.05576428484350428,,0.0,,0.17176644565863097,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,18,,,,,,,,,,,,,0.10971088012288863,,,,0.035275393909998065,,0.0,,0.1449862740328867,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,19,,,,,,,,,,,,,0.14298483316086452,,,,0.07627121705445608,,0.0,,0.2192560502153206,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,20,,,,,,,,,,,,,0.152492423002696,,,,0.08216081991286114,,0.0,,0.23465324291555714,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,21,,,,,,,,,,,,,0.10375815134130718,,,,0.13483685248090693,,0.0,,0.2385950038222141,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,22,,,,,,,,,,,,,0.1417408626774209,,,,0.05979181734274025,,0.0,,0.20153268002016114,0.5,
coupling_strength_scan,,,,,,network_10_00Hz,10.0,23,,,,,,,,,,,,,0.10410472278243055,,,,0.049940451431811195,,0.0,,0.15404517421424174,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,0,,,,,,,,,,,,,0.12152552727126396,,,,0.06918253638455378,,0.0,,0.19070806365581774,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,1,,,,,,,,,,,,,0.13305795337092977,,,,0.07942992694365236,,0.0,,0.21248788031458213,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,2,,,,,,,,,,,,,0.14743853775105206,,,,0.10051021238334362,,0.0,,0.24794875013439568,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,3,,,,,,,,,,,,,0.1586211909815604,,,,0.13528089197108573,,0.0,,0.29390208295264614,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,4,,,,,,,,,,,,,0.12137680568474106,,,,0.1312213457579301,,0.0,,0.25259815144267117,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,5,,,,,,,,,,,,,0.1416424549646419,,,,0.08485969781519564,,0.0,,0.22650215277983754,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,6,,,,,,,,,,,,,0.11384606722594541,,,,0.07776961382459573,,0.0,,0.19161568105054114,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,7,,,,,,,,,,,,,0.11033381903238058,,,,0.0810055318499001,,0.0,,0.19133935088228068,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,8,,,,,,,,,,,,,0.11611258112836938,,,,0.07806746988166956,,0.0,,0.19418005101003893,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,9,,,,,,,,,,,,,0.11407115995736397,,,,0.02663831994275412,,0.0,,0.1407094799001181,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,10,,,,,,,,,,,,,0.10750491134585534,,,,0.037169947159388275,,0.0,,0.14467485850524361,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,11,,,,,,,,,,,,,0.12064388317429667,,,,0.08495068703762959,,0.0,,0.20559457021192626,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,12,,,,,,,,,,,,,0.11159765261806438,,,,0.05642638616032149,,0.0,,0.16802403877838587,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,13,,,,,,,,,,,,,0.10930388245556162,,,,0.04427647351700599,,0.0,,0.1535803559725676,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,14,,,,,,,,,,,,,0.12343815639520797,,,,0.04452896968655612,,0.0,,0.1679671260817641,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,15,,,,,,,,,,,,,0.16281749467742299,,,,0.022138931806833573,,0.0,,0.18495642648425656,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,16,,,,,,,,,,,,,0.1262022384693918,,,,0.037398740077031284,,0.0,,0.16360097854642308,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,17,,,,,,,,,,,,,0.12244094706748683,,,,0.05959352646031539,,0.0,,0.18203447352780222,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,18,,,,,,,,,,,,,0.1262157021691211,,,,0.11135485406452422,,0.0,,0.2375705562336453,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,19,,,,,,,,,,,,,0.14968923403387777,,,,-0.0010076752488278051,,0.0,,0.14868155878504996,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,20,,,,,,,,,,,,,0.13369712291350064,,,,0.14060255843673322,,0.0,,0.27429968135023386,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,21,,,,,,,,,,,,,0.13917471350131672,,,,0.046134496265685526,,0.0,,0.18530920976700224,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,22,,,,,,,,,,,,,0.12267441855796098,,,,0.08671941109473401,,0.0,,0.20939382965269498,0.5,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,23,,,,,,,,,,,,,0.12433577530859734,,,,0.03407246340684604,,0.0,,0.15840823871544338,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,0,,,,,,,,,,,,,0.12580351078480692,,,,0.024241352661697413,,0.0,,0.15004486344650433,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,1,,,,,,,,,,,,,0.12734246498833593,,,,0.13655098709837424,,0.0,,0.26389345208671017,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,2,,,,,,,,,,,,,0.14567308503163737,,,,0.03836194864153422,,0.0,,0.1840350336731716,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,3,,,,,,,,,,,,,0.12445573854907782,,,,0.13102139195055074,,0.0,,0.25547713049962856,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,4,,,,,,,,,,,,,0.13679382924302103,,,,0.05442781458541743,,0.0,,0.19122164382843845,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,5,,,,,,,,,,,,,0.11530251916061084,,,,0.04461578970395787,,0.0,,0.1599183088645687,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,6,,,,,,,,,,,,,0.12578475783303764,,,,0.06342076374337649,,0.0,,0.18920552157641413,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,7,,,,,,,,,,,,,0.12282615664401096,,,,0.06706307157960241,,0.0,,0.18988922822361337,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,8,,,,,,,,,,,,,0.12181175007467251,,,,0.08601942760692882,,0.0,,0.20783117768160134,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,9,,,,,,,,,,,,,0.11546265948803913,,,,0.19599942164194778,,0.0,,0.3114620811299869,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,10,,,,,,,,,,,,,0.13405998160257532,,,,0.10479038372363489,,0.0,,0.2388503653262102,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,11,,,,,,,,,,,,,0.11762790745624448,,,,0.06192614967375558,,0.0,,0.17955405713000006,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,12,,,,,,,,,,,,,0.1334847205169679,,,,0.039862170817129366,,0.0,,0.17334689133409725,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,13,,,,,,,,,,,,,0.14173225619341745,,,,0.035053230054962026,,0.0,,0.17678548624837948,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,14,,,,,,,,,,,,,0.1235098425658752,,,,0.11458470258054616,,0.0,,0.23809454514642137,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,15,,,,,,,,,,,,,0.129748588305477,,,,0.052538996393110354,,0.0,,0.18228758469858736,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,16,,,,,,,,,,,,,0.1140223345581259,,,,0.1725930777966065,,0.0,,0.28661541235473237,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,17,,,,,,,,,,,,,0.10563593844680677,,,,0.17943992553290736,,0.0,,0.28507586397971413,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,18,,,,,,,,,,,,,0.11616366154719893,,,,0.06858931212426111,,0.0,,0.18475297367146004,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,19,,,,,,,,,,,,,0.11435312694332012,,,,0.046814444890101836,,0.0,,0.16116757183342195,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,20,,,,,,,,,,,,,0.13201663508315117,,,,0.04105697667349331,,0.0,,0.17307361175664449,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,21,,,,,,,,,,,,,0.0915387768872596,,,,0.08496982823595071,,0.0,,0.17650860512321032,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,22,,,,,,,,,,,,,0.11408131883289384,,,,0.17184153648756112,,0.0,,0.28592285532045497,0.5,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,23,,,,,,,,,,,,,0.1641766458528663,,,,-0.0030326473618088323,,0.0,,0.16114399849105746,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,0,,,,,,,,,,,,,0.13180386087303766,,,,0.0966990124128344,,0.0,,0.22850287328587207,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,1,,,,,,,,,,,,,0.11389429922871934,,,,0.08610050484736202,,0.0,,0.19999480407608136,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,2,,,,,,,,,,,,,0.14400941802409448,,,,0.05696608988456814,,0.0,,0.20097550790866262,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,3,,,,,,,,,,,,,0.11986350343369477,,,,0.07728005915379411,,0.0,,0.19714356258748889,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,4,,,,,,,,,,,,,0.12500730506524815,,,,0.10697751407634767,,0.0,,0.23198481914159583,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,5,,,,,,,,,,,,,0.13167459453816602,,,,0.07613899244671715,,0.0,,0.20781358698488317,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,6,,,,,,,,,,,,,0.170229320895575,,,,0.1285974257195223,,0.0,,0.2988267466150973,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,7,,,,,,,,,,,,,0.13113024612889077,,,,0.17526958541206608,,0.0,,0.30639983154095685,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,8,,,,,,,,,,,,,0.15914898531301808,,,,0.038942279938534274,,0.0,,0.19809126525155235,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,9,,,,,,,,,,,,,0.12025485811211165,,,,0.13839768373079273,,0.0,,0.25865254184290437,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,10,,,,,,,,,,,,,0.1543053478104869,,,,0.030745014397646986,,0.0,,0.1850503622081339,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,11,,,,,,,,,,,,,0.11316127281902176,,,,0.07574467527491281,,0.0,,0.18890594809393457,0.5,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,12,,,,,,,,,,,,,0.13055165248872794,,,,0.04011725729095475,,0.0,,0.1706689097796827,0.5,
